layer_type,district_code,ward_code,zoom_level,x,y,size_bytes,extracted_relpath,source_url
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,3,11846,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,11,7906,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_11.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_11.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,12,13899,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_12.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_12.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,13,9278,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_13.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_13.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,14,10778,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_14.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_14.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,15,11155,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_15.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_15.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,11,16,7587,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_16.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/11_16.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,0,2256,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,1,8370,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,2,9336,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,3,13955,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,11,14297,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_11.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_11.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,12,14489,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_12.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_12.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,13,12189,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_13.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_13.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,14,12540,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_14.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_14.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,15,8786,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_15.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_15.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,12,16,9234,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_16.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/12_16.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,13,0,2776,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,13,1,9435,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,13,2,10680,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,13,15,8726,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_15.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_15.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,13,16,8885,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_16.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/13_16.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,14,0,5263,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,14,1,10398,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,14,2,10354,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/14_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,15,0,9054,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,15,1,11388,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,15,2,13365,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/15_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,16,0,4583,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,16,1,9024,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,14,16,2,11733,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/14/16_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,24,2,3727,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,24,3,7551,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,24,4,6502,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/24_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,25,2,4259,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,25,3,10502,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,25,4,9651,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/25_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,26,2,5580,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,26,3,10078,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,26,4,9140,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/26_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,27,2,7486,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,27,3,6062,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,27,4,5261,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/27_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,28,2,10614,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,28,3,8151,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,28,4,7689,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/28_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,29,2,7756,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,29,3,5536,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_3.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_3.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong4,15,29,4,8300,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_4.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong4/15/29_4.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,0,0,12414,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,0,1,9288,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,0,2,1797,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/0_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,1,0,10282,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,1,1,8994,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,10,1,2,1721,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/10/1_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,4,5,11903,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_5.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_5.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,4,6,12362,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_6.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_6.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,4,7,8086,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_7.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/4_7.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,5,5,10177,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_5.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_5.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,5,6,10388,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_6.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_6.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,5,7,11899,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_7.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/5_7.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,6,5,10444,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_5.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_5.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,6,6,11480,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_6.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_6.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,6,7,10766,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_7.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_7.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,6,8,10595,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_8.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_8.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,6,9,7668,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_9.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/6_9.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,7,5,8792,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_5.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_5.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,7,6,10177,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_6.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_6.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,7,7,9728,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_7.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_7.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,7,8,9807,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_8.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_8.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,7,9,8899,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_9.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/7_9.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,8,7,11063,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_7.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_7.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,8,8,12069,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_8.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_8.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong5,13,8,9,10739,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_9.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong5/13/8_9.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,0,0,10848,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,0,1,9894,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,0,2,3701,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/0_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,1,0,6212,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,1,1,7291,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong6,10,1,2,6533,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong6/10/1_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,0,0,9558,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,0,1,6898,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,0,2,5135,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/0_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,1,0,2343,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,1,1,1807,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong7,10,1,2,3017,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_2.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong7/10/1_2.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong9,10,0,0,11144,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/0_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/0_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong9,10,0,1,6131,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/0_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/0_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong9,10,1,0,11372,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/1_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/1_0.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong9,10,1,1,5650,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/1_1.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/1_1.jpeg
ward_planning_map,HCM_Q10,HCM_Q10_Phuong9,10,2,0,10782,Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/2_0.jpeg,https://bandoquyhoach.vn/Media/Ban_do/HoChiMinh/HCM_Q10/HCM_Q10_Phuong9/10/2_0.jpeg
